26751;"- всё - таки Америка - весьма политкорректная , терпимая и добрая нация . . . - да , и это особенно видно , когда в конце кровавого боевика , в котором замочили самым зверским образом не менее пары тысяч человек , они в титрах указывают : во время съёмок ни одно животное не пострадало . . ."
27066;"далеко России до американской демократии . если следовать американской демократической логике ( на примере ирака ) , то к вечеру 9 - го должны были поймать саакашвили , ночью судить , а на утро повесить ."
27114;"услышав аплодисменты в салоне после посадки авиалайнера , польщённый командир экипажа немедленно поднял самолёт в небо и исполнил для пассажиров петлю нестерова , бочку и другие фигуры высшего пилотажа ."
27180;"бухгалтер читает дочке сказку про золушку . девочка внимательно слушает , но , когда мать доходит до того места , где тыква превращается в золотую карету , вдруг спрашивает : - мам , а когда тыква превращается в карету , это нужно рассматривать как доход или как увеличение стоимости имущества ?"
27386;"учительница говорит на уроке : - дети , а вы знаете , что в холоде все вещества сжимаются , а в тепле , наоборот , увеличиваются в размере ? Вовочка тянет руку : - конечно , мариванна ! летние каникулы длятся дольше зимних ."
27544;"случалось ли вам заходить в комнату с намерением что - либо сделать , а зайдя , забыть , что именно вы хотели и зачем вообще туда вошли ? не волнуйтесь , это просто игрок the sims , управляющий вами , отменил последний приказ ."
27781;"заявление про ликвидацию усамы бен Ладена – уловка спецслужб , Усама придёт в ярость и выскочит с гневным изобличением лгунов : - а вот он я , живой , целый и невредимый ! вот тут - то его и повяжут , прибьют и утопят в сортире , но по мусульманским обычаям ."
27897;"новости сравнительной истории : с точки зрения современной сравнительной истории , самым глупым российским политиком был петрi : всех своих друзей отправил на голое место из Москвы с санкт - питербурх , лично спасал тонущих при наводнении вместо облета на вертолете , открыл академию наук . . ."
28065;"Прохоров предложил россиянам перевести в доллары и евро все сбережения , кроме двухлетнего запаса на личное потребление , который следует хранить в рублях . эту и другие шутки олигарха Медведев , извиняясь , оправдывал приближением выборов ."
28152;"отдыхающая в сочинском санатории жительница Челябинска Галина Викторовна сидорова , возвращаясь вечером из кино , ошиблась номером , и её отдых наконец - то обрёл желанный смысл ."
28162;"ансамбль песни и пляски под названием сборная России по футболу триумфально завершил гастроли в Польше и вернулся на родину чтобы радовать поклонников поражениями от кипрских и турецких клубов в еврокубках и называть своих фанатов быдлом и дебилами ."
28393;"узнав из е - деклараций , что святой Николай подарил депутату Парасюку дорогие часы , Порошенко попросил у святого безвизовый режим , снижение тарифов и повышение пенсий . так что все претензии теперь к святому николаю ."
28590;"то чувство , когда до нового года осталась неделя , а у тебя ёлка не наряжена , подарки не куплены , планов никаких нет , энтузиазма тоже нет . и все вокруг суетятся , а ты стоишь , как мудак , и хлопаешь глазами . пойду кота покормлю , что ли ."
28981;"муж с женой громко ругаются , осыпая друг друга отборным , трёхэтажным матом . внезапно кто - то звонит в дверь , жена открывает , на пороге соседский мальчик : — папа просил узнать , по какому каналу идет такая интересная передача ?"
29390;"повзрослел – это когда пылесосить не поощрение , а нудная обязанность ."
29754;"Обама - саркози - кэмерон несправедливо потребовали от каддафи отречения от власти - потому как навлёк на голову ливийского народа бомбы и ракеты нато . в ответ муаммар каддафи справедливо потребовал от обамы - саркози - кэмерона отречения от власти - потому как каззлы ."
30413;"у сетевых магазинов есть склады , специально предназначенные для хранения продовольственных товаров до истечения у них срока годности , чтобы затем объявить о снижении цен и проведения акций ."
30752;"судя по квитанции за услуги жкх , из крана у меня течёт боржоми , мусор вывозят на лексусе , домофон в роуминге , а снег чистит сам президент ."
30796;"- мы с мужем поедем в италию , - сообщает одна блондинка другой , - посетим рим и венецию , в пизе полюбуемся на Эйфелеву башню . . . - дорогая , - перебила её подруга , - запомни раз и навсегда : в пизе - пизанская башня , а Эйфелева башня - в эйфеле !"
30954;"всемирное разоружение и борьба за права человека коснулись и семьи технолога петухова : у евойной супруги Екатерины Матвеевны конфисковали скалку как оружие массового поражения - она лупила не только его , но и его товарищей по работе , домино и бухлу ."
31050;"проанализировав результаты ЕГЭ , безграмотные невежды , дебилы , мудозвоны и уроды , чтобы хоть как - то компенсировать свой комплекс неполноценности , начали визжать , что преподаватели вузов понесли небывалую утрату для семейных бюджетов . . ."
31141;"после нескольких месяцев интенсивного пиар - зомбирования уже начинаю верить , что государство с тысячелетней историей обязательно погибнет , если один единственный пидарас , выёбываясь перед народом , разобьётся на истребителе , утонет в батискафе или станет закуской тигра ."
31342;"я конечно нисколько не сочувствую украинским экстремистам . . . но вот картины депутатов , запихиваемых в мусорные баки , прямо так и греет душу - хочется перенять опыт и подвезти контейнеры к Госдуме"
31350;"пенсионерка , после того как ей отказались починить отопление , вышла на улицу , подобрала кусок трубы , вернулась в кабинет к начальнику ЖКХ и доказала , что ее слова : я те гад за это башку расшибу , были не пустым звуком ."
31709;"- прекрасно понимаю вас , юноша , - интеллигентничала яга , гладя по голове упавшего при виде ее в обморок ивана - царевича . - умом - то сознаю , что не девочка уже , сто первый десяток пошел , а до сих пор все так же сногсшибательна , прям скажем , неприлично красива !"
31755;"крещенское купание - это не праздник наготы посреди зимы , напомнил представитель рпц . он предложил надевать специальную рубашку рубашку можно прикупить по адресу : храм христа спасителя , вторая дверь направо , спросить кирилла ."
31988;"когда играли сборные Парагвая и испании , у господа бога сердце кровью обливалось : обе команды , включая судей , говорили по испански , обе команды вымаливали у католического господа бога победу . . . чтобы показать , что он их слышит , назначил по пенальти в каждые ворота . . . , но голы забить не позволил . . ."
32035;"по совету роскомнадзора в целях укрепления морали со следующего года в социальной сети одноклассники к кнопочкам нравится , комментарий , поделиться будет добавлена кнопка доложить товарищу майору ."
32496;"новогодние - заказов нет , а коллега сидит - всё что - то считает ( строим особняки ) интересуюсь чем это он так увлеченно занят ? ! навального не посадили , значит будет избираться мэром , вот смотрю его пристрастия и прикидываю проект который ему понравится . . ."
32889;"они отчизну нашу отстояли , они прошли кромешный смертный ад , они свободу нашу защищали , под пули шли , не требуя наград . . . дай бог здоровья вам и долголетья , пусть правнуки не забывают вас , прошли вы через годы лихолетья . . . поклон вам до земли от всех от нас !"
32998;"- и для начала новость : вчера завод Виагры произвел несанкционированный выброс промышленных отходов в реку , сотни купающихся пострадали от неадекватно настроенных бобров и водолазов ."
33144;"криминальная сводка : сегодня на пересечении МКАД и ленинградского шоссе водитель снегоуборочной машины при выполнении маневра не заметил мусоровоз и протаранил его . из мусоровоза вышли 20 злых мусоров и отбили водителю снегоуборщика все почки ."
33733;"тойота вновь отзывает 700 тысяч машин . весомые причины для отзыва есть и у автоваза , но на заводе справедливо опасаются , что даже после устранения дефектов вернуть машину владельцу будет очень непросто . . ."
33759;"рублёвские учёные опровергли гипотезу о том , что название рублёвское шоссе как - то связано с названием старинного села , где родился Андрей рублёв . они уверены , что оно связано с названием местности , где всегда располагались поселения людей , умело делающих рубли ."
34102;"записалась в спортзал . в первый день занятий тренер бегло осмотрел меня своими добрыми и терпеливыми глазами на предмет выяснить , какие группы мышц у меня , так сказать , нуждаются в тренировке , но ни одной группы мышц не нашел ."
34344;"потомственная колдунья Елена идёт в ногу со временем : насылает порчу по e - mаil , наводит сглаз по скайпу , накликивает беду мышкой , делает приворот по смс . ( оплата по раураl , wеbmоnеy , яндекс - деньги и др ."
35050;"надо бы путину потроллить запад : ) побриться налысо , приставить к лицу мизинец , и посмеяться зловещим смехом , типа доктор зло : ) ) такой ролик на ютюб точно полмиллиарда просмотров соберет )"
35403;"на заседании президентского совета : - что происходит у нас в стране : самолеты постоянно падают , теплоходы тонут , поезда сходят c рельс ? - это только подтверждает правильность нашей инновационной политики : надо смелее внедрять наносамолеты , нанотеплоходы , нанопоезда ."
35800;"скрашу досуг одинокому мужчине , можно двум . sоny рlауstаtiоn 3 ."
37050;"научите меня нервно и аристократично курить , путать дымом шелковые чторы , и возможно я смогу красиво признаться вам в любви , стихами , а пока - увольте , но я хочу вас трахнуть прямо здесь на полу ."
38062;"на переходе станции метро киевская сотрудники благотворительной организации врачи без границ попытались оказать бесплатную помощь парализованной нищенке с двухмесячным младенцем . нищенку они поймали , а вот ребёночка догнать не удалось . . ."
38350;"новости : вчерa нa русско - китайской границе китайцы обстреляли мирно пашущий советский трактор , нa что трактор ответил серией ракетных залпов , поднялся в воздух и улетел . директор колхозa полковник иванов ."
38471;"прораб уверяет приехавшего начальника строительной компании : - кровь из носа сегодня сделаем , обещаю ! таджики , переглянувшись , в два раза быстрее принялись укладывать кирпичи ."
38489;"речь путина на съезде едро была настолько выразительной , обличение врагов - оппозиционеров было настолько убедительно , что делегаты выдвинули предложение будущую должность любимого вождя переименовать из президента в кремлин - фюрер . яволь май кремлин - фюрер , - скандировали делегаты в экстазе"
39292;"накануне свадьбы родители жениха и невесты собрались в церкви на репетицию свадебной церемонии . невеста подходит к алтарю в сопровождении своего отца , который интересуется у жениха : - это здесь она должна вынуть руку из моего кармана и положить в твой ?"
39503;"Рубикон - перейден - сказал цезарь , выпил кофе мужского рода , запахнул пальто с ударением на последний слог , застегнул портфель с ударением на последний слог , с документами на третий слог . . . . . . наступало 1 - е сентября ( среднего рода ) . . . ."
40574;"по итогам работы правительственной комиссии по расследованию неудачных пусков «булавы» сделан вывод : основной причиной неудач названо отсутствие предстартового освящения ракет ."
40643;"если вы читаете в интернете про эффективное народное средство , проверенный бабушкин рецепт или дедушкин способ , не забывайте - наши предки не умели отправлять смс на короткий номер !"
40780;"удивлению и непониманию лохотронщиков не было предела , когда толпа цыганок , покидала их , унося с собой кофемолку , миксер , утюг и плеер , ведь на свои лотереи они всегда приносили пустые коробки из под бытовой техники !"
41201;"варианты выбора на грядущем референдуме о волгограде : - в честь исторической битвы возвратить городу имя сталина ; - вернуть ему историческое название - царицын ; - оставить Волгоградом и перестать мучиться херней ."
41702;"текущие выборы очень напоминают современные компьютерные игры с жанром ролевой боевик ( rрg ) , где в начале игры ( срока ) нужно выбрать персонажа из орка , гоблина , троля или гнома . но сами квесты при этом нисколько не изменятся ."
41880;"мальчиш - плохиш как известно продал родину буржуинам за бочку варенья и корзину печенья . в ххi веке продвинутый президент - медвед предпочел новенький iрhоne и гамбургер ."
42187;"счётная палата в полном составе обратилась за помощью в центр психологической реабилитации жертв катастроф и стихийных бедствий мчс , возглавляемый шойгу - младшей , после того , как ознакомилась с данными расходования бюджетных средств шойгу - старшим ."
42473;"в деревне гадюкино открылся секс - шоп . в ассортименте имеются : резиновые вилы , переносной сеновал , вымя - имитатор , презервативы со вкусом картошки и надувной председатель колхоза ."
42522;"директор городского водоканала после очередной критики своих рабочих за пьянство выходит на улицу и видит , что у входной двери на табличке с названием предприятия водоканал название кем - то исправлено на водкоканал . директор вначале оторопел , потом улыбнулся и сказал : - - тоже неплохо ."
42581;"до сих пор не понимаю , зачем добропорядочный советский профессор громов из приключений электроника встроил в руку своему роботу ( изначально предназначенного для игры в шахматы ) универсальную отмычку , из - за которой впоследствии за ним гонялась целая банда иностранных преступников ?"
42651;"актер Сергей Безруков после смерти попадает в рай . подходит к воротам , а за ними в нетерпении тусуются Пушкин с тяжеленной тростью , саша белый с револьвером , Есенин с розочкой и прочие прообразы . ворота открываются , они бросаются его растерзать , тут раздается голос сверху : - не трогайте его , он - мой ! . ."
42773;"древняя греция . по морю у побережья быстро движется маленькая лодка , в которой шесть мускулистых мужчин - атлетов быстро гребут вёслами , а за ними по поверхности воды , держась за привязанную к лодке верёвку движется мужчина - философ в стоячем положении и с криком : - эврика !"
42888;"внедрение электронных госуслуг позволяет увеличить штат чиновников втрое , бардак впятеро , а сами услуги не оказывать вообще , потому что компьютер сломался ."
43655;"британские учёные , которым до всего дело , обнаружили на Донбассе альтернативный источник выплавке металла из руды – подбитое тяжёлое вооружение вс украины . по рекомендациям учёных в новороссии создано министерство утилизации отходов ато – как главной сырьевой базы восстанавливаемой металлургии ."
43994;"вопрос из ЕГЭ : какие организмы с наибольшей вероятностью переживут глобальный катаклизм ( ядерную войну , всемирный потоп , столкновение с астероидом и т . д . ) : 1 ) вирусы ; 2 ) тараканы ; 3 ) крысы ; 4 ) работники санэпидемнадзора ; 5 ) налоговики ."
44404;"короткая пулеметная очередь из берлоги , напрочь отбила охотничий инстинкт у охотников . . ."
44407;"создатели фильма о коловрате решили тонко отомстить за татаро - монгольское нашествие : хана Батыя показали трансвеститом . остаётся ждать , когда мид Монголии выразит ноту протеста ."
44500;"в знак благодарности за утверждение рамзана кадырова , что деньги для Чечни даёт аллах , председатель правительства рф дал письменное распоряжение кабинету министров изыскать дополнительные источники финансирования чр , добавив на словах : - так меня ещё никто не называл . . ."
44677;"странная закономерность : чем больше в России падает запущенных ракет , тем прочнее взлетает и укрепляется аппаратный вес вице - премьера рогозина , отвечающего за космическую отрасль ."
44714;"Остап бендэр вначале хотел эмигрировать в бразилию , но потом решил остаться и переквалифицироваться в управдомы . управдомом он работал долго , успешно рос по карьерной лестнице , пока его , уже в преклонном возрасте , не сменил на посту некто собянин ."
44768;"Леониду хлыновскому отвесили пиз * юлей школьники , пытавшиеся покурить папиросы за гаражами . деятель дома в хрущёвке лечит яйца , а парни изучают алфавит в псих - лечебнице ."
44921;"- а у нас на огороде от этой жары вся трава пожухла , а хрен зеленеет . . . - так ему похрен ! . ."
45341;"когда на одном конце планеты будущие обманутые вкладчики спокойно ложатся спать , на другом конце планеты радостно потирают руки организаторы финансовой пирамиды , удовлетворенные очередной успешной транзакцией денег ."
45740;"угадайте тв канал ? сначала там куча придурков готовит еду , потом какая нибудь брошенная шмара рассказывает , что все мужики козлы , далее канал захватывают инопланетяне и напоследок все выше перечисленные совокупляются ."
45970;"пенсионер из москвы , тщательно прицелившись , случайно тяжело ранил свою жену во время семейной ссоры , выстрелив по неосторожности из нагана во время внеплановой чистки оружия . врачи «скорой» высказали предположение , что её ещё можно было спасти , если бы не ещё один случайный выстрел в голову ."
45978;"на импортные продукты Россия ответила своими отечественными сортами : помидоркой Вова путин , огурчиком Димка Медведев , перчиком «митя песков» , лучком Вовка жириновский , редиской алина кабаева , нежнейшей бараниной рамзан кадыров !"
46255;"- ну и как тебе отпуск , удалось хорошенько отдохнуть ? - да знаешь , никакой особой разницы по сравнению с офисом : вокруг сплошная толпа придурков , которые треплются ни о чем , слоняются с места на место , нихрена не делают и только ждут обеда ."
46277;"как - то заходит мужик в аптеку , увидел на витрине презервативы , в одной упаковке 12 штук + одна гигиеническая салфетка в подарок . . . не сдержался и спросил у продавца : - а зачем салфетка в подарок ? ? ? ответ свалил очередь наповал : - пот со лба вытирать ! ! !"
47163;"поздравив трампа с победой , Порошенко подумал , что успел вовремя отделаться легким испугом . но самое интересное его ждало впереди , когда выборщики все - таки проголосовали за хиллари ."
47266;"как сделать приятное девушке : говори ей комплименты люби ее целуй ее гладь ее обнимай ее защищай ее трать деньги на нее пригласи ее в ресторан делай ей подарки защищай ее подари ей цветы поддерживай ее пойди для нее на край света как сделать приятное парню : покажись обнаженной"
47350;"курение - как прогулка по минному полю . неуместно ссылаться на тех , кому повезло ."
47418;"изучил свой гороскоп - плохо дело : звёзды предрекают неудачи в сфере бизнеса и особенно в операциях с недвижимостью . . . решил жену сегодня ночью не трогать , а пустые бутылки сдать на следующей неделе ."
48169;"вчера у меня было плохое настроение , я пишу в iсq нашему директору ты олень ! , и сразу простите , Игорь сергеевич , окошком ошибся . и ничего страшного не случилось , и на душе теплее стало ."
48436;"по долгу службы мне часто приходится бывать в командировках и поэтому мне часто приходится пользоваться кипятильником . но от частого кипячения на кипятильнике появляется накипь . поэтому я очень часто добавляю в чай немного калгона : и кипятильник чистый , и чай прикольный ."
48706;"в коллекции подарков , преподнесённых российскому президенту , значатся копия шапки мономаха , карта федеральных округов , выполненная из уральской яшмы , живые крокодил , уссурийский тигрёнок и золотая футбольная бутса , по ошибке подаренная путину - хоккеисту ."
48999;"грешить одиночеством - это одно , а вот грешить с одиночеством - явно другое ."
49337;"вера - греческая , алфавит - болгарский , герб - золотоордынский , флаг - голландский перевёрнутый , технологии - американские , машины - немецкие , промтовары - китайские , но зато лень , злость , зависть и ненависть к инакомыслию - русские , отечественные ."
50182;"во время подключения нового микрорайона едва не произошла трагедия : под конец третьих суток напряжённой работы по замене лопнувших труб на второй нитке теплоцентрали у ремонтной бригады ООО ухрюпинские коммунальные системы неожиданно закончился мат ."
50430;"приходит Дима Медведев к маме и хвастается - «посмотри , мамочка , у меня в трудовой книжке первая запись – дворник , а последняя президент . какой же я молодец . » не хвастайся , димочка , вот свяжешься с вовочкой , попадешь в плохую компанию , и последняя запись в твоей трудовой книжке будет лесоруб…"
50576;"типичная логика европейских дамочек : организовать феминистские движения и ввести ответственность за сексуальное домогательство , чтобы потом ездить трахаться в турцию , мотивируя это тем , что в Европе кавалеры очкуют к ним приставать ."
50646;"более 500 россиян в Турции пожаловались на ухудшение самочувствия . . . остальные 300 тысяч россиян стойко , не взирая на плохое самочувствие , дождались 10 часов утра ( открытие алкогольных баров , если кто не в курсе ) , подлечились , искоренив причину плохого самочувствия на корню , и с новыми силами продолжили отдыхать !"
50784;"- кто такой генерал - лейтенант ? - это тюнингованный прапорщик ."
50802;"чудесным образом пришла весна . . . медленно пробиваясь из - под толщи снега , ласково приветствуя солнце , свежий ветерок и взгляды прохожих , стали робко выглядывать первые какашки ."
50807;"после успешного проката второй части иронии судьбы в производство запущен одноимённый сериал . там главного героя , которого играет безруков , по ошибке отправляют во Владивосток поездом ."
50939;"специалисты Нокии сконструировали телефон , создающий полную иллюзию непосредственного общения . вместе с квадрафонической речью он передает брызги слюны , запах изо рта , табачный дым , аромат духов собеседника , и микробы при насморке ."
50955;"в этот четверг на тротуаре рядом с автобусной остановкой положили асфальт , в пятницу иду с работы - уже пара квадратных метров сошла , лежит отдельными кусками ( всё - правда , адрес : спб , старый петергоф , остановка на ботанической улице , напротив общежития спбгу )"
51266;"на Паттайе сара , удобно устроившись на берегу моря в шезлонге под зонтиком , роется в пляжной сумке и удивлённо спрашивает у мужа : - яша , зачем ты положил сюда пульт от гостиничного кондиционера ? - я извиняюсь , а как мы будем узнавать время , если ты заперла мои золотые часы в сейф ? ! ."
51790;"съёмки шествия российских войск в парадной униформе по донецку , Шойгу на белом коне с оголённой саблей скачущий через границу Украины и собственноручно хуйлом подписанный приказ о вводе в Украину российских войск ( оригинал ) хуйлостан назвал недостаточными доказательствами его участия в военном конфликте ."
51869;"- сёма , я вот прочитала книжку по психологии и думаю , что у тебя примитивные инстинктивные побуждения плюс эмоции и воспоминания , которые угрожают сознанию , были частично подавлены или вытеснены в область бессознательного . . . - лучше бы ты , люся , пожрать чего - нибудь приготовила . . ."
51926;"финансовые аналитики установили , что авария Саяно - Шушенской ГЭС привела к резкому снижению коррупции в сфере гидроэнергетики , но вызвала взрывной рост коррупции на рынке строительно - восстановительных работ ."
52029;"всевозможные мухи , тараканы , байки про дежурный половник и кошачье мясо ни коим образом не влияют на здоровый аппетит офисного сотрудника . но вот главный повар столовки , бегущий на обеде к ларьку за хот - догом . . ."
52361;"не расстраивайся , если ты под каблуком . хоть какая - то крыша ."
52802;"всё - таки у авторов закрытия олимпиады стальные яйца . по сюжету два клоуна управляют лодкой , которая переплывает из расцвета культуры в цирк , и в конце этот цирк эффектно схлопывается в чёрную дыру . . ."
53031;"источники , близкие к гувд , сообщают подробности вчерашнего дтп : выяснилось , что сбитые бентли пешеходы состояли в секте самоубийц , а в карманах носили героин и план взрыва кремля ."
53231;"потрясающая фигура это когда есть чем потрясти , а не погреметь ."
53376;"Москва понимает озабоченность США и их союзников в восточной Европе по поводу российско - белорусских военных учений в Белоруссии и обещает , что следующие учения пройдут вдалеке от Польши и стран прибалтики . скажем , на кубе ."
53840;"лектор патетически спрашивает : - скажите , кто был храбрее Александра невского , мудрее сократа , справедливее соломона , честнее вашингтона , остроумнее Чехова и прекраснее аполлона ? ! в тишине с последнего ряда раздается голос : - первый муж моей жены !"
53876;"отмена электричек - плавный переход к феодализму . скоро его дополнят полным запретом смердам покидать свой уезд без разрешения барина ."
53889;"вчера повариха летнего лагеря баба валя смогла ненадолго расцветить пресную жизнь детей новыми яркими красками . с тяжелого похмелья , расписывая утром меню на большом щите перед столовой , она на обед третьим блюдом , вместо компота вдруг написала : «коньяк» ."
53939;"жена - мужу : - ты меня объедаешь , гад , и пашу я как лошадь - и вот результат : от меня одни кожа да кости остались ! то ли дело , у соседки машки - муж кучу бабок домой приносит , так она как королева живёт , постоянно по фитнес - центрам ходит , стройная как струнка - не то что я , корова жирная !"
54512;"Обама , после встречи с медведевым , захотел уволить губернатора обанкротившейся калифорнии с формулировкой за утрату доверия . но вспомнил , что там далеко не пасечник в кепке , а чувак в кожаной куртке на мотоцикле . . ."
54699;"поиск квартиры - это что - то вроде : " сдам конуру 3 на 3 квадрата русским православным вегетарианцам без детей , предпочтительно девственникам или бесплодным , любящим достоевского , некурящим , непьющим , дышащим через раз . ближайшее метро в трех днях езды на оленях , хочу за это денег как годовой доход газпрома ."
55851;"армянский журналист рассказал азербайджанским коллегам анекдот : «ильхам и мехрибан алиевы признаны в Армении идеальной парой : он – тряпка , она – швабра . » на следующий день бакинские газеты вышли с заголовками : «даже армяне признают что Ильхам – идеальный муж и президент ! » )"
